name	state	zscore_1_65
Faulk County	South Dakota	"{""age_62_over"": ""{county:34.5|state:20.7|us:19.6}"", ""age_65_over"": ""{county:28.9|state:16.7|us:16.0}"", ""age_85_over"": ""{county:9.6|state:2.3|us:2.0}"", ""grapi_30_34"": ""{county:47.4|state:8.6|us:9.1}"", ""ancestry_dutch"": ""{county:4.8|state:4.3|us:1.1}"", ""ancestry_swiss"": ""{county:2.2|state:0.4|us:0.3}"", ""in_agri_mining"": ""{county:28.1|state:6.4|us:1.7}"", ""rent_2500_2999"": ""{county:5.0|state:0.3|us:2.6}"", ""ancestry_german"": ""{county:57.7|state:35.7|us:13.0}"", ""value_50000_less"": ""{county:32.3|state:11.2|us:6.6}"", ""ancestry_norwegian"": ""{county:12.4|state:12.7|us:1.3}"", ""built_1939_earlier"": ""{county:34.3|state:17.4|us:12.4}"", ""class_selfemployed"": ""{county:26.4|state:7.9|us:5.9}""}"
Grant County	South Dakota	"{""rooms_9"": ""{county:22.0|state:17.3|us:11.8}"", ""grapi_20_24"": ""{county:22.9|state:14.2|us:12.9}"", ""in_wholesale"": ""{county:4.7|state:2.8|us:2.5}"", ""ancestry_german"": ""{county:50.6|state:35.7|us:13.0}"", ""ancestry_swedish"": ""{county:8.2|state:3.0|us:1.1}"", ""ancestry_norwegian"": ""{county:15.1|state:12.7|us:1.3}"", ""income_75000_99999"": ""{county:18.2|state:14.6|us:12.8}""}"
Gregory County	South Dakota	"{""age_85_over"": ""{county:4.4|state:2.3|us:2.0}"", ""rent_500_less"": ""{county:44.3|state:18.4|us:8.9}"", ""ancestry_czech"": ""{county:9.5|state:2.1|us:0.4}"", ""ancestry_german"": ""{county:45.5|state:35.7|us:13.0}"", ""ancestry_russian"": ""{county:2.4|state:1.1|us:0.8}"", ""ancestry_swedish"": ""{county:5.7|state:3.0|us:1.1}"", ""built_1939_earlier"": ""{county:40.3|state:17.4|us:12.4}"", ""class_selfemployed"": ""{county:16.6|state:7.9|us:5.9}""}"
Haakon County	South Dakota	"{""age_10_14"": ""{county:8.8|state:6.8|us:6.5}"", ""age_5_under"": ""{county:8.6|state:6.8|us:6.0}"", ""age_85_over"": ""{county:7.3|state:2.3|us:2.0}"", ""age_under18"": ""{county:28.8|state:24.5|us:22.4}"", ""grapi_25_29"": ""{county:19.0|state:11.5|us:11.6}"", ""in_wholesale"": ""{county:4.8|state:2.8|us:2.5}"", ""grapi_15_less"": ""{county:33.0|state:19.8|us:13.4}"", ""ancestry_welsh"": ""{county:3.8|state:0.5|us:0.6}"", ""in_agri_mining"": ""{county:20.0|state:6.4|us:1.7}"", ""ancestry_german"": ""{county:38.9|state:35.7|us:13.0}"", ""in_construction"": ""{county:13.9|state:7.1|us:6.7}"", ""ancestry_russian"": ""{county:2.1|state:1.1|us:0.8}"", ""job_construction"": ""{county:21.4|state:10.8|us:8.7}"", ""income_10000_less"": ""{county:15.8|state:5.3|us:5.8}"", ""ancestry_norwegian"": ""{county:19.7|state:12.7|us:1.3}"", ""class_selfemployed"": ""{county:22.8|state:7.9|us:5.9}"", ""value_150000_199999"": ""{county:24.3|state:18.4|us:13.6}""}"
Hamlin County	South Dakota	"{""rooms_8"": ""{county:15.3|state:10.9|us:8.8}"", ""age_10_14"": ""{county:9.5|state:6.8|us:6.5}"", ""age_5_under"": ""{county:9.5|state:6.8|us:6.0}"", ""age_under18"": ""{county:31.8|state:24.5|us:22.4}"", ""grapi_15_less"": ""{county:44.1|state:19.8|us:13.4}"", ""ancestry_dutch"": ""{county:6.7|state:4.3|us:1.1}"", ""ancestry_norwegian"": ""{county:16.7|state:12.7|us:1.3}"", ""income_50000_74999"": ""{county:28.1|state:19.1|us:17.2}"", ""income_75000_99999"": ""{county:18.8|state:14.6|us:12.8}""}"
Hand County	South Dakota	"{""rooms_8"": ""{county:13.8|state:10.9|us:8.8}"", ""rooms_9"": ""{county:21.7|state:17.3|us:11.8}"", ""age_85_over"": ""{county:4.8|state:2.3|us:2.0}"", ""grapi_15_less"": ""{county:34.5|state:19.8|us:13.4}"", ""rent_500_less"": ""{county:53.1|state:18.4|us:8.9}"", ""ancestry_dutch"": ""{county:5.1|state:4.3|us:1.1}"", ""in_agri_mining"": ""{county:28.9|state:6.4|us:1.7}"", ""ancestry_german"": ""{county:48.5|state:35.7|us:13.0}"", ""job_bus_sci_art"": ""{county:46.2|state:37.3|us:39.5}"", ""class_selfemployed"": ""{county:18.4|state:7.9|us:5.9}"", ""edu_associate_degree"": ""{county:15.2|state:11.6|us:8.6}""}"
Hanson County	South Dakota	"{""rooms_9"": ""{county:26.7|state:17.3|us:11.8}"", ""age_10_14"": ""{county:10.8|state:6.8|us:6.5}"", ""age_15_19"": ""{county:9.0|state:6.6|us:6.5}"", ""in_finance"": ""{county:9.3|state:7.3|us:6.6}"", ""age_under18"": ""{county:30.6|state:24.5|us:22.4}"", ""grapi_15_19"": ""{county:36.3|state:15.6|us:13.0}"", ""rooms_median"": ""{county:6.7|state:5.8|us:5.5}"", ""occupied_owner"": ""{county:87.8|state:68.0|us:64.4}"", ""ancestry_german"": ""{county:43.9|state:35.7|us:13.0}"", ""units_1_detached"": ""{county:95.7|state:67.3|us:61.7}"", ""built_1939_earlier"": ""{county:44.2|state:17.4|us:12.4}"", ""edu_associate_degree"": ""{county:22.0|state:11.6|us:8.6}""}"
Harding County	South Dakota	"{""age_60_64"": ""{county:11.2|state:6.6|us:6.2}"", ""class_unpaid"": ""{county:6.2|state:0.3|us:0.2}"", ""grapi_15_less"": ""{county:66.7|state:19.8|us:13.4}"", ""rent_500_less"": ""{county:58.6|state:18.4|us:8.9}"", ""ancestry_swiss"": ""{county:1.6|state:0.4|us:0.3}"", ""in_agri_mining"": ""{county:44.1|state:6.4|us:1.7}"", ""built_1940_1949"": ""{county:10.7|state:4.1|us:4.8}"", ""in_construction"": ""{county:15.0|state:7.1|us:6.7}"", ""job_construction"": ""{county:23.8|state:10.8|us:8.7}"", ""ancestry_norwegian"": ""{county:25.2|state:12.7|us:1.3}"", ""class_selfemployed"": ""{county:26.1|state:7.9|us:5.9}"", ""income_50000_74999"": ""{county:31.6|state:19.1|us:17.2}"", ""income_75000_99999"": ""{county:20.0|state:14.6|us:12.8}""}"
Hughes County	South Dakota	"{""age_5_9"": ""{county:8.3|state:7.0|us:6.1}"", ""class_govt"": ""{county:37.8|state:15.5|us:13.9}"", ""grapi_15_19"": ""{county:25.2|state:15.6|us:13.0}"", ""grapi_20_24"": ""{county:21.1|state:14.2|us:12.9}"", ""units_20_more"": ""{county:9.9|state:6.5|us:9.4}"", ""ancestry_czech"": ""{county:3.1|state:2.1|us:0.4}"", ""built_1970_1979"": ""{county:24.1|state:16.3|us:15.0}"", ""in_public_admin"": ""{county:25.7|state:4.9|us:4.7}"", ""job_bus_sci_art"": ""{county:49.9|state:37.3|us:39.5}"", ""income_75000_99999"": ""{county:18.3|state:14.6|us:12.8}"", ""edu_bachelor_degree"": ""{county:25.7|state:20.1|us:20.2}"", ""value_150000_199999"": ""{county:30.8|state:18.4|us:13.6}""}"
Hutchinson County	South Dakota	"{""rooms_9"": ""{county:22.7|state:17.3|us:11.8}"", ""age_5_under"": ""{county:8.7|state:6.8|us:6.0}"", ""age_85_over"": ""{county:6.1|state:2.3|us:2.0}"", ""grapi_20_24"": ""{county:21.4|state:14.2|us:12.9}"", ""class_unpaid"": ""{county:1.6|state:0.3|us:0.2}"", ""ancestry_czech"": ""{county:4.1|state:2.1|us:0.4}"", ""ancestry_german"": ""{county:60.2|state:35.7|us:13.0}"", ""built_1939_earlier"": ""{county:33.2|state:17.4|us:12.4}""}"
Hyde County	South Dakota	"{""age_55_59"": ""{county:9.7|state:6.7|us:6.7}"", ""age_60_64"": ""{county:10.6|state:6.6|us:6.2}"", ""age_75_84"": ""{county:9.3|state:4.7|us:4.7}"", ""age_median"": ""{county:52.6|state:37.2|us:38.2}"", ""age_85_over"": ""{county:4.7|state:2.3|us:2.0}"", ""grapi_15_19"": ""{county:27.7|state:15.6|us:13.0}"", ""in_wholesale"": ""{county:5.8|state:2.8|us:2.5}"", ""grapi_15_less"": ""{county:40.8|state:19.8|us:13.4}"", ""rent_500_less"": ""{county:46.2|state:18.4|us:8.9}"", ""in_agri_mining"": ""{county:25.7|state:6.4|us:1.7}"", ""in_information"": ""{county:12.6|state:1.5|us:2.0}"", ""ancestry_german"": ""{county:46.0|state:35.7|us:13.0}"", ""earnings_female"": ""{county:50027|state:38586|us:44220}"", ""class_selfemployed"": ""{county:18.0|state:7.9|us:5.9}"", ""edu_associate_degree"": ""{county:15.2|state:11.6|us:8.6}""}"
Jackson County	South Dakota	"{""age_5_9"": ""{county:8.3|state:7.0|us:6.1}"", ""rooms_6"": ""{county:25.9|state:15.0|us:17.8}"", ""age_10_14"": ""{county:9.5|state:6.8|us:6.5}"", ""age_15_19"": ""{county:9.5|state:6.6|us:6.5}"", ""job_sales"": ""{county:25.5|state:21.3|us:21.3}"", ""class_govt"": ""{county:38.6|state:15.5|us:13.9}"", ""age_5_under"": ""{county:8.6|state:6.8|us:6.0}"", ""age_under18"": ""{county:31.9|state:24.5|us:22.4}"", ""race_native"": ""{county:58.8|state:8.5|us:0.8}"", ""class_unpaid"": ""{county:1.4|state:0.3|us:0.2}"", ""in_wholesale"": ""{county:6.7|state:2.8|us:2.5}"", ""job_bus_sci_art"": ""{county:44.8|state:37.3|us:39.5}"", ""value_50000_less"": ""{county:34.0|state:11.2|us:6.6}"", ""income_10000_less"": ""{county:25.3|state:5.3|us:5.8}"", ""class_selfemployed"": ""{county:16.8|state:7.9|us:5.9}"", ""income_15000_24999"": ""{county:18.5|state:8.7|us:8.5}"", ""in_education_health"": ""{county:33.0|state:24.0|us:23.3}""}"
Jerauld County	South Dakota	"{""age_75_84"": ""{county:10.3|state:4.7|us:4.7}"", ""age_median"": ""{county:51.5|state:37.2|us:38.2}"", ""age_62_over"": ""{county:34.4|state:20.7|us:19.6}"", ""age_65_over"": ""{county:30.8|state:16.7|us:16.0}"", ""age_85_over"": ""{county:5.1|state:2.3|us:2.0}"", ""grapi_15_19"": ""{county:33.6|state:15.6|us:13.0}"", ""grapi_15_less"": ""{county:34.5|state:19.8|us:13.4}"", ""rent_500_less"": ""{county:59.7|state:18.4|us:8.9}"", ""ancestry_danish"": ""{county:2.8|state:1.8|us:0.4}"", ""ancestry_german"": ""{county:40.9|state:35.7|us:13.0}"", ""income_percapita"": ""{county:41875|state:31415|us:35384}"", ""ancestry_norwegian"": ""{county:22.6|state:12.7|us:1.3}"", ""built_1939_earlier"": ""{county:42.2|state:17.4|us:12.4}"", ""income_35000_49999"": ""{county:20.3|state:13.6|us:12.0}""}"
Jones County	South Dakota	"{""rooms_8"": ""{county:14.1|state:10.9|us:8.8}"", ""age_55_59"": ""{county:11.7|state:6.7|us:6.7}"", ""age_5_under"": ""{county:8.8|state:6.8|us:6.0}"", ""grapi_15_19"": ""{county:26.2|state:15.6|us:13.0}"", ""class_unpaid"": ""{county:2.3|state:0.3|us:0.2}"", ""in_arts_food"": ""{county:14.8|state:8.9|us:9.4}"", ""grapi_15_less"": ""{county:39.3|state:19.8|us:13.4}"", ""rent_500_less"": ""{county:46.4|state:18.4|us:8.9}"", ""ancestry_dutch"": ""{county:12.3|state:4.3|us:1.1}"", ""in_agri_mining"": ""{county:21.4|state:6.4|us:1.7}"", ""in_public_admin"": ""{county:12.8|state:4.9|us:4.7}"", ""job_bus_sci_art"": ""{county:47.6|state:37.3|us:39.5}"", ""value_50000_less"": ""{county:30.1|state:11.2|us:6.6}"", ""ancestry_hungarian"": ""{county:5.5|state:0.1|us:0.4}"", ""class_selfemployed"": ""{county:18.5|state:7.9|us:5.9}"", ""income_35000_49999"": ""{county:22.4|state:13.6|us:12.0}""}"
Kingsbury County	South Dakota	"{""rooms_8"": ""{county:14.5|state:10.9|us:8.8}"", ""age_60_64"": ""{county:10.1|state:6.6|us:6.2}"", ""class_unpaid"": ""{county:1.5|state:0.3|us:0.2}"", ""in_wholesale"": ""{county:5.5|state:2.8|us:2.5}"", ""rent_500_less"": ""{county:53.1|state:18.4|us:8.9}"", ""in_agri_mining"": ""{county:19.2|state:6.4|us:1.7}"", ""ancestry_danish"": ""{county:7.5|state:1.8|us:0.4}"", ""ancestry_german"": ""{county:39.4|state:35.7|us:13.0}"", ""ancestry_norwegian"": ""{county:22.6|state:12.7|us:1.3}"", ""built_1939_earlier"": ""{county:37.6|state:17.4|us:12.4}"", ""class_selfemployed"": ""{county:16.7|state:7.9|us:5.9}""}"
Lake County	South Dakota	"{""rooms_9"": ""{county:22.4|state:17.3|us:11.8}"", ""grapi_30_34"": ""{county:17.0|state:8.6|us:9.1}"", ""ancestry_german"": ""{county:40.9|state:35.7|us:13.0}"", ""ancestry_norwegian"": ""{county:24.1|state:12.7|us:1.3}"", ""edu_bachelor_degree"": ""{county:24.2|state:20.1|us:20.2}""}"
Lawrence County	South Dakota	"{""in_arts_food"": ""{county:19.9|state:8.9|us:9.4}"", ""ancestry_russian"": ""{county:2.2|state:1.1|us:0.8}"", ""ancestry_norwegian"": ""{county:13.3|state:12.7|us:1.3}""}"
Lincoln County	South Dakota	"{""age_5_9"": ""{county:8.6|state:7.0|us:6.1}"", ""rooms_9"": ""{county:25.6|state:17.3|us:11.8}"", ""employed"": ""{county:72.3|state:65.2|us:59.6}"", ""age_35_44"": ""{county:15.2|state:11.9|us:12.7}"", ""in_finance"": ""{county:10.4|state:7.3|us:6.6}"", ""income_mean"": ""{county:106930|state:77932|us:91547}"", ""rooms_median"": ""{county:6.7|state:5.8|us:5.5}"", ""income_median"": ""{county:84260|state:59896|us:64994}"", ""ancestry_dutch"": ""{county:6.7|state:4.3|us:1.1}"", ""ancestry_danish"": ""{county:2.6|state:1.8|us:0.4}"", ""built_2000_2009"": ""{county:31.1|state:13.9|us:13.6}"", ""built_2010_2013"": ""{county:9.0|state:4.3|us:2.7}"", ""job_bus_sci_art"": ""{county:45.6|state:37.3|us:39.5}"", ""built_2014_later"": ""{county:12.7|state:4.7|us:3.5}"", ""units_1_attached"": ""{county:9.3|state:3.8|us:5.9}"", ""ancestry_ukranian"": ""{county:1.6|state:0.2|us:0.3}"", ""ancestry_norwegian"": ""{county:16.1|state:12.7|us:1.3}"", ""edu_bachelor_degree"": ""{county:25.1|state:20.1|us:20.2}"", ""value_200000_299999"": ""{county:31.8|state:22.3|us:20.0}"", ""income_100000_149999"": ""{county:22.9|state:15.1|us:15.6}""}"
Lyman County	South Dakota	"{""class_govt"": ""{county:36.1|state:15.5|us:13.9}"", ""age_5_under"": ""{county:8.6|state:6.8|us:6.0}"", ""age_under18"": ""{county:28.7|state:24.5|us:22.4}"", ""grapi_20_24"": ""{county:22.6|state:14.2|us:12.9}"", ""race_native"": ""{county:40.8|state:8.5|us:0.8}"", ""grapi_15_less"": ""{county:40.8|state:19.8|us:13.4}"", ""ancestry_czech"": ""{county:5.6|state:2.1|us:0.4}"", ""in_agri_mining"": ""{county:20.7|state:6.4|us:1.7}"", ""class_selfemployed"": ""{county:15.9|state:7.9|us:5.9}"", ""income_50000_74999"": ""{county:26.3|state:19.1|us:17.2}""}"
Marshall County	South Dakota	"{""rooms_8"": ""{county:14.5|state:10.9|us:8.8}"", ""grapi_20_24"": ""{county:21.5|state:14.2|us:12.9}"", ""grapi_15_less"": ""{county:33.6|state:19.8|us:13.4}"", ""ancestry_norwegian"": ""{county:29.2|state:12.7|us:1.3}"", ""edu_associate_degree"": ""{county:18.7|state:11.6|us:8.6}""}"
McCook County	South Dakota	"{""units_3_4"": ""{county:7.9|state:3.6|us:4.3}"", ""age_5_under"": ""{county:8.0|state:6.8|us:6.0}"", ""ancestry_dutch"": ""{county:7.9|state:4.3|us:1.1}"", ""ancestry_german"": ""{county:51.4|state:35.7|us:13.0}"", ""built_1939_earlier"": ""{county:32.9|state:17.4|us:12.4}"", ""income_75000_99999"": ""{county:22.2|state:14.6|us:12.8}""}"
McPherson County	South Dakota	"{""age_75_84"": ""{county:9.8|state:4.7|us:4.7}"", ""age_62_over"": ""{county:34.3|state:20.7|us:19.6}"", ""age_65_over"": ""{county:30.1|state:16.7|us:16.0}"", ""age_85_over"": ""{county:7.5|state:2.3|us:2.0}"", ""grapi_15_19"": ""{county:25.3|state:15.6|us:13.0}"", ""grapi_25_29"": ""{county:20.0|state:11.5|us:11.6}"", ""rent_500_less"": ""{county:52.4|state:18.4|us:8.9}"", ""in_agri_mining"": ""{county:22.9|state:6.4|us:1.7}"", ""ancestry_german"": ""{county:61.7|state:35.7|us:13.0}"", ""ancestry_russian"": ""{county:12.2|state:1.1|us:0.8}"", ""value_50000_less"": ""{county:43.3|state:11.2|us:6.6}"", ""class_selfemployed"": ""{county:24.9|state:7.9|us:5.9}"", ""income_15000_24999"": ""{county:18.6|state:8.7|us:8.5}""}"
Meade County	South Dakota	"{""class_unpaid"": ""{county:1.1|state:0.3|us:0.2}""}"
Mellette County	South Dakota	"{""age_5_9"": ""{county:8.4|state:7.0|us:6.1}"", ""rooms_4"": ""{county:24.0|state:15.8|us:16.1}"", ""age_10_14"": ""{county:9.9|state:6.8|us:6.5}"", ""class_govt"": ""{county:45.2|state:15.5|us:13.9}"", ""age_under18"": ""{county:28.5|state:24.5|us:22.4}"", ""grapi_20_24"": ""{county:28.4|state:14.2|us:12.9}"", ""job_service"": ""{county:29.9|state:16.8|us:17.4}"", ""race_native"": ""{county:59.9|state:8.5|us:0.8}"", ""units_mobile"": ""{county:31.4|state:8.6|us:6.0}"", ""rent_500_less"": ""{county:45.9|state:18.4|us:8.9}"", ""in_public_admin"": ""{county:12.7|state:4.9|us:4.7}"", ""value_50000_less"": ""{county:52.5|state:11.2|us:6.6}"", ""income_10000_less"": ""{county:19.6|state:5.3|us:5.8}"", ""in_education_health"": ""{county:35.1|state:24.0|us:23.3}""}"
Miner County	South Dakota	"{""rooms_8"": ""{county:16.1|state:10.9|us:8.8}"", ""age_10_14"": ""{county:8.6|state:6.8|us:6.5}"", ""in_wholesale"": ""{county:4.7|state:2.8|us:2.5}"", ""in_agri_mining"": ""{county:21.2|state:6.4|us:1.7}"", ""rent_2500_2999"": ""{county:5.0|state:0.3|us:2.6}"", ""ancestry_german"": ""{county:39.0|state:35.7|us:13.0}"", ""ancestry_norwegian"": ""{county:15.8|state:12.7|us:1.3}"", ""built_1939_earlier"": ""{county:48.5|state:17.4|us:12.4}"", ""class_selfemployed"": ""{county:22.1|state:7.9|us:5.9}""}"
Minnehaha County	South Dakota	"{""employed"": ""{county:72.4|state:65.2|us:59.6}"", ""age_25_34"": ""{county:15.7|state:13.1|us:13.9}"", ""in_finance"": ""{county:11.2|state:7.3|us:6.6}"", ""units_10_19"": ""{county:6.8|state:4.4|us:4.3}"", ""units_20_more"": ""{county:12.8|state:6.5|us:9.4}"", ""ancestry_dutch"": ""{county:6.4|state:4.3|us:1.1}"", ""built_2014_later"": ""{county:6.4|state:4.7|us:3.5}"", ""ancestry_norwegian"": ""{county:15.3|state:12.7|us:1.3}"", ""ancestry_subsaharan_african"": ""{county:3.5|state:1.0|us:1.2}""}"
Moody County	South Dakota	"{""rooms_9"": ""{county:21.5|state:17.3|us:11.8}"", ""ancestry_dutch"": ""{county:5.9|state:4.3|us:1.1}"", ""ancestry_danish"": ""{county:3.2|state:1.8|us:0.4}"", ""ancestry_norwegian"": ""{county:18.4|state:12.7|us:1.3}""}"
Oglala Lakota County	South Dakota	"{""age_5_9"": ""{county:10.9|state:7.0|us:6.1}"", ""rooms_1"": ""{county:5.6|state:1.8|us:2.3}"", ""rooms_2"": ""{county:5.5|state:2.9|us:2.8}"", ""rooms_4"": ""{county:24.5|state:15.8|us:16.1}"", ""edu_9_12"": ""{county:22.4|state:5.0|us:6.6}"", ""age_10_14"": ""{county:10.4|state:6.8|us:6.5}"", ""class_govt"": ""{county:60.2|state:15.5|us:13.9}"", ""unemployed"": ""{county:7.6|state:2.4|us:3.4}"", ""age_5_under"": ""{county:10.2|state:6.8|us:6.0}"", ""age_under18"": ""{county:36.7|state:24.5|us:22.4}"", ""job_service"": ""{county:33.2|state:16.8|us:17.4}"", ""race_native"": ""{county:94.5|state:8.5|us:0.8}"", ""units_mobile"": ""{county:30.6|state:8.6|us:6.0}"", ""rent_500_less"": ""{county:51.3|state:18.4|us:8.9}"", ""built_1970_1979"": ""{county:23.9|state:16.3|us:15.0}"", ""in_public_admin"": ""{county:17.9|state:4.9|us:4.7}"", ""occupied_renter"": ""{county:50.4|state:32.0|us:35.6}"", ""value_50000_less"": ""{county:59.6|state:11.2|us:6.6}"", ""income_10000_less"": ""{county:21.3|state:5.3|us:5.8}"", ""in_education_health"": ""{county:39.4|state:24.0|us:23.3}"", ""edu_college_nodegree"": ""{county:29.5|state:21.1|us:20.3}""}"
Pennington County	South Dakota	
Perkins County	South Dakota	"{""employed"": ""{county:70.1|state:65.2|us:59.6}"", ""age_85_over"": ""{county:7.1|state:2.3|us:2.0}"", ""grapi_30_34"": ""{county:19.5|state:8.6|us:9.1}"", ""class_unpaid"": ""{county:1.7|state:0.3|us:0.2}"", ""in_agri_mining"": ""{county:30.9|state:6.4|us:1.7}"", ""ancestry_german"": ""{county:42.3|state:35.7|us:13.0}"", ""built_1940_1949"": ""{county:13.5|state:4.1|us:4.8}"", ""ancestry_norwegian"": ""{county:20.0|state:12.7|us:1.3}"", ""class_selfemployed"": ""{county:27.7|state:7.9|us:5.9}"", ""income_50000_74999"": ""{county:24.2|state:19.1|us:17.2}"", ""edu_associate_degree"": ""{county:15.2|state:11.6|us:8.6}""}"
Potter County	South Dakota	"{""in_other"": ""{county:7.1|state:4.5|us:4.8}"", ""job_sales"": ""{county:25.8|state:21.3|us:21.3}"", ""age_65_over"": ""{county:28.0|state:16.7|us:16.0}"", ""age_85_over"": ""{county:5.1|state:2.3|us:2.0}"", ""class_unpaid"": ""{county:1.2|state:0.3|us:0.2}"", ""grapi_15_less"": ""{county:43.7|state:19.8|us:13.4}"", ""housing_vacant"": ""{county:37.3|state:12.3|us:11.6}"", ""in_agri_mining"": ""{county:23.8|state:6.4|us:1.7}"", ""ancestry_german"": ""{county:45.1|state:35.7|us:13.0}"", ""built_2010_2013"": ""{county:6.3|state:4.3|us:2.7}"", ""ancestry_russian"": ""{county:3.5|state:1.1|us:0.8}""}"
Roberts County	South Dakota	"{""race_native"": ""{county:37.9|state:8.5|us:0.8}"", ""ancestry_swedish"": ""{county:4.9|state:3.0|us:1.1}"", ""ancestry_norwegian"": ""{county:17.7|state:12.7|us:1.3}"", ""edu_associate_degree"": ""{county:15.4|state:11.6|us:8.6}""}"
Sanborn County	South Dakota	"{""employed"": ""{county:70.1|state:65.2|us:59.6}"", ""age_60_64"": ""{county:9.5|state:6.6|us:6.2}"", ""age_5_under"": ""{county:10.0|state:6.8|us:6.0}"", ""class_unpaid"": ""{county:2.2|state:0.3|us:0.2}"", ""in_wholesale"": ""{county:5.2|state:2.8|us:2.5}"", ""rent_500_less"": ""{county:50.3|state:18.4|us:8.9}"", ""ancestry_german"": ""{county:44.8|state:35.7|us:13.0}"", ""ancestry_norwegian"": ""{county:16.3|state:12.7|us:1.3}"", ""built_1939_earlier"": ""{county:40.8|state:17.4|us:12.4}"", ""class_selfemployed"": ""{county:16.6|state:7.9|us:5.9}""}"
Spink County	South Dakota	"{""rooms_9"": ""{county:22.9|state:17.3|us:11.8}"", ""age_55_59"": ""{county:9.8|state:6.7|us:6.7}"", ""grapi_15_19"": ""{county:24.5|state:15.6|us:13.0}"", ""in_agri_mining"": ""{county:18.9|state:6.4|us:1.7}"", ""ancestry_german"": ""{county:43.7|state:35.7|us:13.0}"", ""built_1939_earlier"": ""{county:36.3|state:17.4|us:12.4}"", ""class_selfemployed"": ""{county:14.8|state:7.9|us:5.9}""}"
Stanley County	South Dakota	"{""employed"": ""{county:73.0|state:65.2|us:59.6}"", ""age_35_44"": ""{county:14.8|state:11.9|us:12.7}"", ""in_retail"": ""{county:15.5|state:11.5|us:11.0}"", ""units_10_19"": ""{county:7.3|state:4.4|us:4.3}"", ""grapi_35_more"": ""{county:54.7|state:30.3|us:40.0}"", ""ancestry_czech"": ""{county:3.1|state:2.1|us:0.4}"", ""ancestry_german"": ""{county:41.2|state:35.7|us:13.0}"", ""in_public_admin"": ""{county:11.6|state:4.9|us:4.7}"", ""income_percapita"": ""{county:44345|state:31415|us:35384}"", ""ancestry_norwegian"": ""{county:16.5|state:12.7|us:1.3}""}"
Sully County	South Dakota	"{""age_45_54"": ""{county:16.9|state:11.0|us:12.7}"", ""age_55_59"": ""{county:9.2|state:6.7|us:6.7}"", ""age_75_84"": ""{county:9.5|state:4.7|us:4.7}"", ""grapi_15_19"": ""{county:43.4|state:15.6|us:13.0}"", ""in_agri_mining"": ""{county:30.4|state:6.4|us:1.7}"", ""occupied_owner"": ""{county:87.3|state:68.0|us:64.4}"", ""ancestry_german"": ""{county:43.3|state:35.7|us:13.0}"", ""built_2010_2013"": ""{county:6.5|state:4.3|us:2.7}"", ""job_construction"": ""{county:19.7|state:10.8|us:8.7}"", ""ancestry_scottish"": ""{county:4.6|state:1.2|us:1.6}"", ""class_selfemployed"": ""{county:23.5|state:7.9|us:5.9}"", ""edu_associate_degree"": ""{county:14.5|state:11.6|us:8.6}""}"
