name	state	zscore_1_65
Montezuma County	Colorado	
Montgomery County	Indiana	"{""ancestry_arab"": ""{county:0.9|state:0.3|us:0.6}"", ""in_manufacturing"": ""{county:26.4|state:18.7|us:10.0}"", ""job_prod_transpo"": ""{county:27.7|state:19.5|us:13.1}""}"
Montgomery County	Maryland	"{""pop2020"": ""{county:1047661|state:6037624|us:326569308}"", ""rooms_9"": ""{county:26.1|state:20.7|us:11.8}"", ""race_asian"": ""{county:15.0|state:6.4|us:5.6}"", ""income_mean"": ""{county:152779|state:114236|us:91547}"", ""rent_median"": ""{county:1784|state:1415|us:1096}"", ""units_10_19"": ""{county:8.8|state:7.7|us:4.3}"", ""value_median"": ""{county:491700|state:325400|us:229800}"", ""ancestry_arab"": ""{county:1.2|state:0.6|us:0.6}"", ""earnings_male"": ""{county:80577|state:66093|us:54323}"", ""housing_total"": ""{county:390475|state:2459650|us:138432751}"", ""housing_units"": ""{county:390475|state:2459650|us:138432751}"", ""income_median"": ""{county:111812|state:87063|us:64994}"", ""units_20_more"": ""{county:18.7|state:9.3|us:9.4}"", ""ancestry_greek"": ""{county:0.7|state:0.5|us:0.4}"", ""rent_1500_1999"": ""{county:38.0|state:27.1|us:14.9}"", ""rent_2000_2499"": ""{county:19.1|state:10.8|us:6.2}"", ""rent_2500_2999"": ""{county:7.9|state:3.6|us:2.6}"", ""rent_3000_more"": ""{county:6.6|state:2.5|us:2.8}"", ""earnings_female"": ""{county:68552|state:56623|us:44220}"", ""earnings_median"": ""{county:51990|state:45841|us:36280}"", ""edu_grad_degree"": ""{county:32.0|state:19.1|us:12.7}"", ""in_professional"": ""{county:21.7|state:15.8|us:11.7}"", ""job_bus_sci_art"": ""{county:57.3|state:47.2|us:39.5}"", ""ancestry_russian"": ""{county:2.4|state:1.1|us:0.8}"", ""income_percapita"": ""{county:55643|state:43352|us:35384}"", ""units_1_attached"": ""{county:18.3|state:21.3|us:5.9}"", ""income_200000_more"": ""{county:23.5|state:13.4|us:8.3}"", ""value_1000000_more"": ""{county:10.8|state:3.2|us:3.7}"", ""edu_bachelor_degree"": ""{county:27.3|state:21.8|us:20.2}"", ""edu_bachelor_higher"": ""{county:59.2|state:40.9|us:32.9}"", ""value_300000_499999"": ""{county:34.3|state:34.3|us:20.5}"", ""value_500000_999999"": ""{county:37.7|state:17.8|us:12.3}"", ""ancestry_west_indian"": ""{county:1.9|state:1.5|us:0.9}"", ""income_150000_199999"": ""{county:12.7|state:10.8|us:7.1}"", ""ancestry_subsaharan_african"": ""{county:6.4|state:4.3|us:1.2}""}"
Montgomery County	Kentucky	"{""rooms_6"": ""{county:25.4|state:18.5|us:17.8}"", ""in_retail"": ""{county:15.8|state:11.7|us:11.0}"", ""in_manufacturing"": ""{county:24.0|state:14.3|us:10.0}"", ""job_prod_transpo"": ""{county:29.4|state:18.4|us:13.1}"", ""ancestry_american"": ""{county:28.1|state:14.0|us:5.9}""}"
Montgomery County	North Carolina	"{""rooms_3"": ""{county:14.7|state:7.2|us:9.0}"", ""in_manufacturing"": ""{county:27.9|state:12.1|us:10.0}""}"
Montgomery County	Texas	"{""income_mean"": ""{county:117318|state:89506|us:91547}"", ""rent_median"": ""{county:1231|state:1082|us:1096}"", ""units_10_19"": ""{county:5.5|state:6.0|us:4.3}"", ""earnings_male"": ""{county:67087|state:51949|us:54323}"", ""income_median"": ""{county:83274|state:63826|us:64994}"", ""rent_1000_1499"": ""{county:43.2|state:36.5|us:30.2}"", ""rent_1500_1999"": ""{county:19.7|state:14.4|us:14.9}"", ""rent_2000_2499"": ""{county:6.9|state:4.2|us:6.2}"", ""built_2000_2009"": ""{county:29.8|state:18.7|us:13.6}"", ""built_2010_2013"": ""{county:8.2|state:5.1|us:2.7}"", ""earnings_median"": ""{county:43344|state:35003|us:36280}"", ""built_2014_later"": ""{county:13.7|state:7.1|us:3.5}"", ""income_percapita"": ""{county:41892|state:32177|us:35384}"", ""income_200000_more"": ""{county:14.1|state:7.8|us:8.3}"", ""income_150000_199999"": ""{county:9.6|state:7.0|us:7.1}""}"
Montgomery County	Mississippi	"{""rooms_5"": ""{county:32.3|state:24.2|us:19.3}"", ""edu_9_12"": ""{county:16.2|state:10.0|us:6.6}"", ""race_black"": ""{county:45.4|state:37.7|us:12.6}"", ""value_50000_99999"": ""{county:45.5|state:24.3|us:11.0}""}"
Montgomery County	Virginia	"{""age_15_19"": ""{county:13.8|state:6.5|us:6.5}"", ""age_20_24"": ""{county:16.3|state:6.7|us:6.7}"", ""class_govt"": ""{county:29.3|state:20.0|us:13.9}"", ""race_asian"": ""{county:6.6|state:6.7|us:5.6}"", ""age_16_over"": ""{county:86.5|state:80.5|us:80.1}"", ""age_18_over"": ""{county:84.5|state:78.0|us:77.6}"", ""units_10_19"": ""{county:12.0|state:5.5|us:4.3}"", ""ancestry_arab"": ""{county:1.3|state:0.9|us:0.6}"", ""edu_grad_degree"": ""{county:24.5|state:17.2|us:12.7}"", ""job_bus_sci_art"": ""{county:49.0|state:45.3|us:39.5}"", ""occupied_renter"": ""{county:44.6|state:33.3|us:35.6}"", ""edu_bachelor_higher"": ""{county:46.0|state:39.5|us:32.9}"", ""in_education_health"": ""{county:39.1|state:22.2|us:23.3}""}"
Montgomery County	Tennessee	"{""age_25_34"": ""{county:19.0|state:13.8|us:13.9}"", ""age_5_under"": ""{county:8.4|state:6.0|us:6.0}"", ""built_2010_2013"": ""{county:8.0|state:3.4|us:2.7}"", ""built_2014_later"": ""{county:7.9|state:4.7|us:3.5}"", ""value_150000_199999"": ""{county:25.4|state:16.8|us:13.6}""}"
Montgomery County	Arkansas	"{""age_75_84"": ""{county:10.1|state:5.1|us:4.7}"", ""age_median"": ""{county:50.6|state:38.3|us:38.2}"", ""age_65_over"": ""{county:27.3|state:16.9|us:16.0}"", ""units_mobile"": ""{county:28.4|state:11.7|us:6.0}"", ""ancestry_scottish"": ""{county:3.8|state:1.7|us:1.6}""}"
Montgomery County	Iowa	"{""rooms_8"": ""{county:14.2|state:10.5|us:8.8}"", ""ancestry_swedish"": ""{county:10.1|state:2.5|us:1.1}"", ""value_50000_99999"": ""{county:41.4|state:19.6|us:11.0}"", ""built_1939_earlier"": ""{county:43.6|state:25.2|us:12.4}""}"
Montgomery County	New York	"{""units_2"": ""{county:21.3|state:10.1|us:3.5}"", ""units_3_4"": ""{county:7.0|state:6.9|us:4.3}"", ""ancestry_dutch"": ""{county:5.1|state:1.0|us:1.1}"", ""ancestry_swiss"": ""{county:1.5|state:0.2|us:0.3}"", ""ancestry_polish"": ""{county:9.7|state:4.4|us:2.7}"", ""ancestry_italian"": ""{county:15.6|state:11.9|us:5.1}"", ""ancestry_ukranian"": ""{county:1.2|state:0.7|us:0.3}"", ""built_1939_earlier"": ""{county:45.1|state:31.7|us:12.4}"", ""ancestry_lithuanian"": ""{county:1.0|state:0.2|us:0.2}""}"
Montgomery County	Kansas	"{""value_50000_less"": ""{county:30.5|state:11.0|us:6.6}""}"
Montgomery County	Pennsylvania	"{""pop2020"": ""{county:827180|state:12794885|us:326569308}"", ""rooms_9"": ""{county:22.8|state:14.4|us:11.8}"", ""in_finance"": ""{county:9.9|state:6.6|us:6.6}"", ""race_asian"": ""{county:7.7|state:3.5|us:5.6}"", ""income_mean"": ""{county:128618|state:87262|us:91547}"", ""rent_median"": ""{county:1323|state:958|us:1096}"", ""value_median"": ""{county:326200|state:187500|us:229800}"", ""earnings_male"": ""{county:74902|state:56266|us:54323}"", ""housing_total"": ""{county:336189|state:5713345|us:138432751}"", ""housing_units"": ""{county:336189|state:5713345|us:138432751}"", ""income_median"": ""{county:93518|state:63627|us:64994}"", ""units_20_more"": ""{county:11.3|state:6.4|us:9.4}"", ""ancestry_irish"": ""{county:20.3|state:15.5|us:9.7}"", ""rent_1000_1499"": ""{county:40.3|state:30.6|us:30.2}"", ""rent_1500_1999"": ""{county:22.7|state:10.1|us:14.9}"", ""rent_2000_2499"": ""{county:8.7|state:3.1|us:6.2}"", ""ancestry_polish"": ""{county:6.1|state:6.0|us:2.7}"", ""built_1950_1959"": ""{county:16.4|state:13.5|us:10.2}"", ""earnings_female"": ""{county:58721|state:44779|us:44220}"", ""earnings_median"": ""{county:49858|state:36987|us:36280}"", ""edu_grad_degree"": ""{county:21.5|state:12.8|us:12.7}"", ""in_professional"": ""{county:15.5|state:10.6|us:11.7}"", ""job_bus_sci_art"": ""{county:51.8|state:39.9|us:39.5}"", ""ancestry_italian"": ""{county:14.3|state:11.2|us:5.1}"", ""ancestry_russian"": ""{county:2.5|state:1.3|us:0.8}"", ""income_percapita"": ""{county:49905|state:35518|us:35384}"", ""units_1_attached"": ""{county:20.2|state:18.6|us:5.9}"", ""ancestry_ukranian"": ""{county:1.2|state:0.8|us:0.3}"", ""ancestry_hungarian"": ""{county:0.9|state:0.9|us:0.4}"", ""income_200000_more"": ""{county:16.4|state:7.1|us:8.3}"", ""ancestry_lithuanian"": ""{county:0.7|state:0.5|us:0.2}"", ""edu_bachelor_degree"": ""{county:28.2|state:19.5|us:20.2}"", ""edu_bachelor_higher"": ""{county:49.6|state:32.3|us:32.9}"", ""value_300000_499999"": ""{county:37.4|state:17.1|us:20.5}"", ""income_150000_199999"": ""{county:11.4|state:6.7|us:7.1}""}"
Montgomery County	Georgia	"{""units_mobile"": ""{county:39.3|state:8.6|us:6.0}"", ""built_1990_1999"": ""{county:24.4|state:20.6|us:13.9}""}"
Montgomery County	Ohio	"{""units_3_4"": ""{county:6.5|state:4.4|us:4.3}"", ""units_5_9"": ""{county:6.7|state:4.6|us:4.6}"", ""ancestry_arab"": ""{county:0.8|state:0.7|us:0.6}"", ""housing_total"": ""{county:254931|state:5217090|us:138432751}"", ""housing_units"": ""{county:254931|state:5217090|us:138432751}"", ""built_1950_1959"": ""{county:17.9|state:14.0|us:10.2}"", ""built_1960_1969"": ""{county:17.4|state:12.0|us:10.5}""}"
Montgomery County	Illinois	"{""in_finance"": ""{county:7.9|state:7.3|us:6.6}""}"
Montgomery County	Alabama	"{""units_5_9"": ""{county:8.6|state:4.2|us:4.6}"", ""race_black"": ""{county:57.9|state:26.6|us:12.6}"", ""occupied_renter"": ""{county:42.4|state:30.8|us:35.6}"", ""ancestry_american"": ""{county:26.2|state:16.2|us:5.9}""}"
Montgomery County	Missouri	
Montmorency County	Michigan	"{""rooms_3"": ""{county:12.7|state:7.2|us:9.0}"", ""rooms_4"": ""{county:24.1|state:13.8|us:16.1}"", ""age_55_59"": ""{county:9.2|state:7.1|us:6.7}"", ""age_60_64"": ""{county:11.3|state:6.9|us:6.2}"", ""age_65_74"": ""{county:18.8|state:10.1|us:9.4}"", ""age_75_84"": ""{county:9.4|state:4.9|us:4.7}"", ""age_median"": ""{county:56.0|state:39.8|us:38.2}"", ""age_16_over"": ""{county:87.3|state:80.9|us:80.1}"", ""age_18_over"": ""{county:85.4|state:78.3|us:77.6}"", ""age_21_over"": ""{county:82.9|state:74.2|us:73.5}"", ""age_62_over"": ""{county:38.5|state:21.2|us:19.6}"", ""age_65_over"": ""{county:31.6|state:17.2|us:16.0}"", ""grapi_35_more"": ""{county:52.3|state:39.8|us:40.0}"", ""housing_vacant"": ""{county:53.2|state:13.7|us:11.6}"", ""ancestry_french"": ""{county:8.9|state:3.7|us:2.3}"", ""ancestry_polish"": ""{county:10.3|state:8.0|us:2.7}"", ""built_1960_1969"": ""{county:18.2|state:11.8|us:10.5}"", ""built_1970_1979"": ""{county:24.6|state:15.4|us:15.0}"", ""ancestry_scottish"": ""{county:3.9|state:2.1|us:1.6}"", ""income_35000_49999"": ""{county:20.2|state:13.3|us:12.0}"", ""ancestry_frenchcanadian"": ""{county:3.4|state:1.5|us:0.6}""}"
Montour County	Pennsylvania	"{""ancestry_welsh"": ""{county:3.0|state:1.2|us:0.6}"", ""edu_grad_degree"": ""{county:16.7|state:12.8|us:12.7}"", ""units_1_attached"": ""{county:10.2|state:18.6|us:5.9}"", ""in_education_health"": ""{county:40.5|state:26.2|us:23.3}""}"
Montrose County	Colorado	"{""rooms_6"": ""{county:30.5|state:14.6|us:17.8}"", ""in_construction"": ""{county:12.9|state:8.1|us:6.7}""}"
Moody County	South Dakota	"{""rooms_9"": ""{county:21.5|state:17.3|us:11.8}"", ""ancestry_dutch"": ""{county:5.9|state:4.3|us:1.1}"", ""ancestry_danish"": ""{county:3.2|state:1.8|us:0.4}"", ""ancestry_norwegian"": ""{county:18.4|state:12.7|us:1.3}""}"
Moore County	North Carolina	"{""built_2010_2013"": ""{county:6.5|state:4.0|us:2.7}"", ""ancestry_scottish"": ""{county:4.6|state:2.2|us:1.6}"", ""edu_bachelor_higher"": ""{county:38.7|state:32.0|us:32.9}"", ""ancestry_scottish_irish"": ""{county:3.1|state:2.3|us:0.9}""}"
Moore County	Tennessee	"{""rooms_6"": ""{county:26.7|state:19.2|us:17.8}"", ""age_60_64"": ""{county:9.6|state:6.4|us:6.2}"", ""job_sales"": ""{county:25.7|state:21.8|us:21.3}"", ""grapi_15_less"": ""{county:40.2|state:14.3|us:13.4}"", ""built_2010_2013"": ""{county:7.7|state:3.4|us:2.7}"", ""in_manufacturing"": ""{county:26.7|state:12.9|us:10.0}""}"
Moore County	Texas	"{""age_5_9"": ""{county:9.5|state:7.0|us:6.1}"", ""rooms_5"": ""{county:32.6|state:20.3|us:19.3}"", ""units_3_4"": ""{county:6.9|state:3.3|us:4.3}"", ""edu_9_less"": ""{county:23.8|state:7.8|us:4.9}"", ""race_asian"": ""{county:6.3|state:4.9|us:5.6}"", ""age_5_under"": ""{county:9.5|state:7.0|us:6.0}"", ""age_under18"": ""{county:31.9|state:25.8|us:22.4}"", ""grapi_20_24"": ""{county:24.4|state:13.6|us:12.9}"", ""race_hispanic"": ""{county:56.8|state:39.4|us:18.2}"", ""built_1950_1959"": ""{county:18.9|state:7.7|us:10.2}"", ""built_1960_1969"": ""{county:17.4|state:8.8|us:10.5}"", ""in_manufacturing"": ""{county:28.7|state:8.4|us:10.0}"", ""job_prod_transpo"": ""{county:31.3|state:12.8|us:13.1}"", ""income_50000_74999"": ""{county:24.7|state:17.6|us:17.2}""}"
Mora County	New Mexico	"{""rooms_2"": ""{county:8.4|state:2.7|us:2.8}"", ""in_other"": ""{county:15.2|state:5.6|us:4.8}"", ""age_55_59"": ""{county:9.4|state:6.5|us:6.7}"", ""age_60_64"": ""{county:11.5|state:6.5|us:6.2}"", ""age_65_74"": ""{county:20.2|state:10.4|us:9.4}"", ""age_75_84"": ""{county:8.8|state:5.0|us:4.7}"", ""age_median"": ""{county:56.6|state:38.1|us:38.2}"", ""class_govt"": ""{county:40.4|state:22.5|us:13.9}"", ""race_mixed"": ""{county:10.8|state:8.1|us:5.2}"", ""age_16_over"": ""{county:87.1|state:79.7|us:80.1}"", ""age_18_over"": ""{county:86.9|state:76.9|us:77.6}"", ""age_21_over"": ""{county:84.5|state:72.9|us:73.5}"", ""age_62_over"": ""{county:35.4|state:21.2|us:19.6}"", ""age_65_over"": ""{county:31.0|state:17.4|us:16.0}"", ""grapi_30_34"": ""{county:23.5|state:8.7|us:9.1}"", ""job_service"": ""{county:33.1|state:19.7|us:17.4}"", ""class_unpaid"": ""{county:1.2|state:0.2|us:0.2}"", ""units_mobile"": ""{county:30.3|state:16.7|us:6.0}"", ""race_hispanic"": ""{county:81.5|state:49.2|us:18.2}"", ""occupied_owner"": ""{county:88.4|state:68.0|us:64.4}"", ""in_public_admin"": ""{county:18.8|state:7.6|us:4.7}"", ""value_50000_less"": ""{county:32.5|state:10.6|us:6.6}"", ""income_10000_less"": ""{county:16.1|state:8.4|us:5.8}"", ""units_boat_rv_van"": ""{county:4.9|state:0.2|us:0.1}"", ""income_15000_24999"": ""{county:18.8|state:11.2|us:8.5}"", ""in_education_health"": ""{county:33.6|state:25.7|us:23.3}""}"
Morehouse Parish	Louisiana	"{""rooms_5"": ""{county:32.8|state:24.2|us:19.3}"", ""race_black"": ""{county:49.2|state:32.2|us:12.6}"", ""grapi_35_more"": ""{county:53.2|state:45.2|us:40.0}""}"
Morgan County	Kentucky	"{""edu_9_less"": ""{county:10.8|state:5.0|us:4.9}"", ""units_mobile"": ""{county:29.4|state:11.5|us:6.0}"", ""ancestry_american"": ""{county:37.2|state:14.0|us:5.9}""}"
Morgan County	West Virginia	"{""built_2000_2009"": ""{county:24.0|state:11.3|us:13.6}"", ""value_200000_299999"": ""{county:32.6|state:15.2|us:20.0}"", ""ancestry_scottish_irish"": ""{county:2.5|state:1.8|us:0.9}""}"
Morgan County	Missouri	"{""edu_9_less"": ""{county:10.8|state:2.9|us:4.9}"", ""grapi_25_29"": ""{county:21.5|state:11.6|us:11.6}"", ""class_unpaid"": ""{county:1.6|state:0.2|us:0.2}"", ""rent_500_less"": ""{county:45.6|state:12.2|us:8.9}"", ""ancestry_swiss"": ""{county:4.4|state:0.4|us:0.3}"", ""housing_vacant"": ""{county:51.0|state:13.0|us:11.6}""}"
Morgan County	Ohio	"{""ancestry_hungarian"": ""{county:1.2|state:1.5|us:0.4}"", ""income_35000_49999"": ""{county:19.2|state:13.3|us:12.0}""}"
Morgan County	Illinois	
Morgan County	Colorado	"{""edu_9_less"": ""{county:11.0|state:3.3|us:4.9}"", ""income_50000_74999"": ""{county:26.0|state:17.4|us:17.2}"", ""value_200000_299999"": ""{county:31.8|state:18.4|us:20.0}""}"
Morgan County	Georgia	"{""rooms_7"": ""{county:18.5|state:13.4|us:12.1}"", ""grapi_15_less"": ""{county:35.2|state:13.5|us:13.4}"", ""in_information"": ""{county:3.0|state:2.3|us:2.0}"", ""ancestry_american"": ""{county:23.2|state:9.7|us:5.9}"", ""ancestry_scottish_irish"": ""{county:2.9|state:1.1|us:0.9}""}"
Morgan County	Indiana	
Morgan County	Utah	"{""age_5_9"": ""{county:10.6|state:8.3|us:6.1}"", ""rooms_8"": ""{county:14.2|state:11.7|us:8.8}"", ""rooms_9"": ""{county:45.5|state:25.4|us:11.8}"", ""age_10_14"": ""{county:10.9|state:8.3|us:6.5}"", ""age_15_19"": ""{county:9.1|state:7.9|us:6.5}"", ""age_under18"": ""{county:35.5|state:29.4|us:22.4}"", ""grapi_15_19"": ""{county:24.2|state:15.2|us:13.0}"", ""grapi_20_24"": ""{county:39.4|state:13.9|us:12.9}"", ""income_mean"": ""{county:123067|state:94452|us:91547}"", ""rent_median"": ""{county:1230|state:1090|us:1096}"", ""rooms_median"": ""{county:8.2|state:6.4|us:5.5}"", ""value_median"": ""{county:417600|state:305400|us:229800}"", ""earnings_male"": ""{county:87961|state:56374|us:54323}"", ""income_median"": ""{county:100408|state:74197|us:64994}"", ""ancestry_welsh"": ""{county:2.0|state:1.9|us:0.6}"", ""occupied_owner"": ""{county:88.5|state:70.5|us:64.4}"", ""rent_1500_1999"": ""{county:19.7|state:15.2|us:14.9}"", ""rent_2000_2499"": ""{county:11.8|state:3.5|us:6.2}"", ""ancestry_danish"": ""{county:6.2|state:4.6|us:0.4}"", ""built_2000_2009"": ""{county:26.3|state:19.4|us:13.6}"", ""built_2010_2013"": ""{county:10.6|state:4.9|us:2.7}"", ""in_construction"": ""{county:12.6|state:7.2|us:6.7}"", ""job_bus_sci_art"": ""{county:48.6|state:39.7|us:39.5}"", ""ancestry_english"": ""{county:29.2|state:24.1|us:7.7}"", ""built_2014_later"": ""{county:10.1|state:6.8|us:3.5}"", ""units_1_detached"": ""{county:93.8|state:68.5|us:61.7}"", ""income_200000_more"": ""{county:12.7|state:7.0|us:8.3}"", ""value_300000_499999"": ""{county:44.0|state:35.8|us:20.5}"", ""value_500000_999999"": ""{county:25.6|state:13.3|us:12.3}"", ""income_100000_149999"": ""{county:25.9|state:19.2|us:15.6}"", ""income_150000_199999"": ""{county:12.3|state:7.8|us:7.1}"", ""edu_highschool_higher"": ""{county:97.8|state:93.0|us:88.5}""}"
Morgan County	Tennessee	"{""rooms_6"": ""{county:26.4|state:19.2|us:17.8}"", ""grapi_30_34"": ""{county:16.8|state:9.2|us:9.1}"", ""units_mobile"": ""{county:28.3|state:8.9|us:6.0}"", ""ancestry_arab"": ""{county:1.0|state:0.6|us:0.6}"", ""income_35000_49999"": ""{county:20.1|state:13.9|us:12.0}"", ""ancestry_scottish_irish"": ""{county:3.1|state:2.1|us:0.9}""}"
Morgan County	Alabama	
Morovis Municipio		"{""rooms_5"": ""{county:44.7|state:37.4|us:19.3}"", ""race_mixed"": ""{county:12.0|state:9.7|us:5.2}"", ""unemployed"": ""{county:8.1|state:6.7|us:3.4}"", ""race_hispanic"": ""{county:99.6|state:98.7|us:18.2}"", ""rent_500_less"": ""{county:50.7|state:52.2|us:8.9}"", ""units_1_attached"": ""{county:11.0|state:11.5|us:5.9}"", ""income_10000_less"": ""{county:21.3|state:26.4|us:5.8}"", ""value_50000_99999"": ""{county:40.6|state:33.8|us:11.0}"", ""income_10000_14999"": ""{county:11.9|state:11.7|us:4.1}"", ""income_15000_24999"": ""{county:26.4|state:18.3|us:8.5}"", ""value_100000_149000"": ""{county:30.7|state:29.1|us:12.3}""}"
Morrill County	Nebraska	"{""grapi_20_24"": ""{county:28.6|state:13.8|us:12.9}"", ""ancestry_greek"": ""{county:0.8|state:0.2|us:0.4}"", ""ancestry_slovak"": ""{county:1.0|state:0.0|us:0.2}"", ""built_1940_1949"": ""{county:10.8|state:4.8|us:4.8}"", ""in_transportation"": ""{county:11.3|state:5.9|us:5.5}"", ""built_1939_earlier"": ""{county:34.5|state:20.1|us:12.4}"", ""value_100000_149000"": ""{county:29.7|state:20.3|us:12.3}""}"
Morris County	Kansas	"{""ancestry_welsh"": ""{county:2.3|state:0.8|us:0.6}"", ""in_information"": ""{county:4.4|state:1.8|us:2.0}"", ""built_1939_earlier"": ""{county:36.0|state:16.2|us:12.4}""}"
Morris County	Texas	"{""built_1950_1959"": ""{county:16.9|state:7.7|us:10.2}"", ""built_1960_1969"": ""{county:17.7|state:8.8|us:10.5}"", ""ancestry_american"": ""{county:40.3|state:5.4|us:5.9}""}"
Morris County	New Jersey	"{""rooms_8"": ""{county:14.6|state:10.4|us:8.8}"", ""rooms_9"": ""{county:24.9|state:14.9|us:11.8}"", ""age_45_54"": ""{county:15.3|state:13.9|us:12.7}"", ""in_finance"": ""{county:10.5|state:8.5|us:6.6}"", ""race_asian"": ""{county:10.5|state:9.7|us:5.6}"", ""income_mean"": ""{county:156161|state:117868|us:91547}"", ""rent_median"": ""{county:1622|state:1368|us:1096}"", ""rooms_median"": ""{county:6.7|state:5.7|us:5.5}"", ""value_median"": ""{county:462100|state:343500|us:229800}"", ""ancestry_arab"": ""{county:0.8|state:1.2|us:0.6}"", ""earnings_male"": ""{county:92765|state:69629|us:54323}"", ""income_median"": ""{county:117298|state:85245|us:64994}"", ""units_20_more"": ""{county:9.9|state:11.2|us:9.4}"", ""ancestry_greek"": ""{county:1.0|state:0.7|us:0.4}"", ""ancestry_irish"": ""{county:17.6|state:13.3|us:9.7}"", ""in_information"": ""{county:3.2|state:2.6|us:2.0}"", ""rent_1500_1999"": ""{county:26.8|state:23.4|us:14.9}"", ""rent_2000_2499"": ""{county:14.9|state:9.2|us:6.2}"", ""rent_2500_2999"": ""{county:8.0|state:3.9|us:2.6}"", ""rent_3000_more"": ""{county:6.8|state:3.5|us:2.8}"", ""ancestry_polish"": ""{county:6.4|state:5.3|us:2.7}"", ""earnings_female"": ""{county:68957|state:54975|us:44220}"", ""earnings_median"": ""{county:58008|state:44780|us:36280}"", ""edu_grad_degree"": ""{county:22.8|state:15.9|us:12.7}"", ""in_professional"": ""{county:16.9|state:13.7|us:11.7}"", ""job_bus_sci_art"": ""{county:53.9|state:44.2|us:39.5}"", ""ancestry_italian"": ""{county:21.8|state:15.0|us:5.1}"", ""ancestry_russian"": ""{county:2.2|state:1.7|us:0.8}"", ""income_percapita"": ""{county:58981|state:44153|us:35384}"", ""ancestry_ukranian"": ""{county:1.1|state:0.7|us:0.3}"", ""ancestry_hungarian"": ""{county:1.2|state:1.0|us:0.4}"", ""income_200000_more"": ""{county:24.2|state:14.8|us:8.3}"", ""ancestry_lithuanian"": ""{county:0.5|state:0.3|us:0.2}"", ""edu_bachelor_degree"": ""{county:32.5|state:24.8|us:20.2}"", ""edu_bachelor_higher"": ""{county:55.3|state:40.7|us:32.9}"", ""value_300000_499999"": ""{county:40.3|state:34.5|us:20.5}"", ""value_500000_999999"": ""{county:36.8|state:20.9|us:12.3}"", ""income_150000_199999"": ""{county:13.5|state:10.4|us:7.1}""}"
